"file1_name","file2_name","file1_path","file2_path","a2a_output"
"ACDC_hadoop_mapreduce_focused.rsf","hadoopmapreduce-3.4.1_UEMNM_23_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\ACDC_hadoop_mapreduce_focused.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_23_clusters.rsf","80.92161929371231"
"ACDC_hadoop_mapreduce_focused.rsf","hadoopmapreduce-3.4.1_UEMNM_30_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\ACDC_hadoop_mapreduce_focused.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_30_clusters.rsf","80.76427651352512"
"ACDC_hadoop_mapreduce_focused.rsf","hadoopmapreduce-3.4.1_UEMNM_50_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\ACDC_hadoop_mapreduce_focused.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_50_clusters.rsf","80.0340570455513"
"ACDC_hadoop_mapreduce_focused.rsf","hadoopmapreduce-3.4.1_UEMNM_75_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\ACDC_hadoop_mapreduce_focused.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_75_clusters.rsf","85.50968828980623"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","80.8848080133556"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_IL_23_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_23_clusters.rsf","82.24260108378492"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_IL_30_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_30_clusters.rsf","84.4970906068163"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_IL_50_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_50_clusters.rsf","88.95300906842539"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_IL_75_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_75_clusters.rsf","93.96164830681354"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEM_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_100_clusters.rsf","87.03554119547657"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEM_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_20_clusters.rsf","75.08347245409016"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEM_23_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_23_clusters.rsf","75.15631513130471"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEM_30_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_30_clusters.rsf","75.22859517871987"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEM_50_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_50_clusters.rsf","75.51525144270403"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEM_75_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_75_clusters.rsf","82.8641370869033"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_100_clusters.rsf","87.15670436187399"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_20_clusters.rsf","75.08347245409016"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_23_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_23_clusters.rsf","75.15631513130471"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_30_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_30_clusters.rsf","75.22859517871987"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_50_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_50_clusters.rsf","75.51525144270403"
"hadoopmapreduce-3.4.1_IL_100_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_75_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_75_clusters.rsf","82.90493676050592"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_IL_23_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_23_clusters.rsf","95.94652867615352"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_IL_30_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_30_clusters.rsf","91.74548581255374"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_IL_50_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_50_clusters.rsf","88.61892583120205"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_IL_75_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_75_clusters.rsf","83.50906790383804"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEM_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_100_clusters.rsf","79.67445742904842"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEM_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_20_clusters.rsf","84.36960276338515"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEM_23_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_23_clusters.rsf","84.1310909874946"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEM_30_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_30_clusters.rsf","83.57695614789338"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEM_50_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_50_clusters.rsf","82.01193520886616"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEM_75_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEM_75_clusters.rsf","81.61113454238718"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_100_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_100_clusters.rsf","79.13188647746243"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_20_clusters.rsf","84.36960276338515"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_23_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_23_clusters.rsf","84.1310909874946"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_30_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_30_clusters.rsf","83.57695614789338"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_50_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_50_clusters.rsf","82.01193520886616"
"hadoopmapreduce-3.4.1_IL_20_clusters.rsf","hadoopmapreduce-3.4.1_UEMNM_75_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_20_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_UEMNM_75_clusters.rsf","81.18937157317588"
"hadoopmapreduce-3.4.1_IL_23_clusters.rsf","hadoopmapreduce-3.4.1_IL_30_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_23_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_30_clusters.rsf","94.4182052382997"
"hadoopmapreduce-3.4.1_IL_23_clusters.rsf","hadoopmapreduce-3.4.1_IL_50_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_23_clusters.rsf","C:\Users\Luqman\Desktop\SEM 3\DSSE\Assignment 1\dsse-assigment-1\luqman\Panda Files\tuning_runs\all_rsf\hadoopmapreduce-3.4.1_IL_50_clusters.rsf","90.88974031502767"
